Date,Open,High,Low,Close,Adj Close,Volume
1990-07-17,368.950012,369.399994,350.089996,355.309998,355.309998,894380000
1990-07-24,355.309998,357.519989,351.149994,355.549988,355.549988,796030000
1990-07-31,355.549988,357.540009,333.269989,334.429993,334.429993,1143010000
1990-08-07,334.429993,340.559998,332.019989,338.839996,338.839996,845950000
1990-08-14,338.839996,341.920013,324.630005,328.510010,328.510010,748070000
1990-08-21,328.510010,328.510010,306.179993,321.440002,321.440002,979810000
1990-08-28,321.440002,325.829987,316.589996,322.559998,322.559998,479270000
1990-09-04,322.559998,326.529999,319.109985,321.630005,321.630005,582700000
1990-09-11,321.630005,322.549988,314.760010,317.769989,317.769989,610490000
1990-09-18,317.769989,319.350006,303.579987,304.589996,304.589996,798880000
1990-09-25,305.459991,314.940002,295.980011,314.940002,314.940002,897420000
1990-10-02,314.940002,319.690002,305.760010,313.480011,313.480011,722110000
1990-10-09,313.459991,313.459991,294.510010,303.230011,303.230011,847780000
1990-10-16,303.230011,315.829987,297.790009,314.760010,314.760010,889070000
1990-10-23,314.760010,315.059998,300.690002,301.880005,301.880005,701220000
1990-10-30,301.880005,314.609985,299.440002,314.589996,314.589996,784990000
1990-11-06,314.589996,319.769989,305.029999,319.480011,319.480011,753910000
1990-11-13,319.480011,321.700012,314.989990,319.339996,319.339996,797310000
1990-11-20,319.339996,319.339996,311.480011,316.510010,316.510010,496720000
1990-11-27,316.510010,324.899994,315.029999,324.100006,324.100006,803350000
1990-12-04,324.109985,333.980011,321.970001,328.890015,328.890015,951620000
1990-12-11,328.880005,330.579987,324.459991,326.019989,326.019989,759280000
1990-12-18,326.019989,332.470001,325.750000,329.899994,329.899994,822140000
1990-12-25,329.890015,331.690002,327.239990,330.220001,330.220001,406790000
1991-01-01,330.200012,330.750000,315.440002,315.440002,315.440002,539160000
1991-01-08,315.440002,320.730011,309.350006,312.489990,312.489990,702880000
1991-01-15,312.489990,332.230011,311.839996,331.059998,331.059998,926700000
1991-01-22,331.059998,337.410004,327.829987,336.029999,336.029999,904450000
1991-01-29,336.029999,348.709991,334.260010,348.339996,348.339996,1084470000
1991-02-05,348.339996,368.579987,347.209991,368.579987,368.579987,1312880000
1991-02-12,368.579987,370.540009,362.769989,369.059998,369.059998,925350000
1991-02-19,369.059998,370.959991,364.230011,367.260010,367.260010,968930000
1991-02-26,367.260010,371.989990,362.190002,369.329987,369.329987,1019930000
1991-03-05,369.329987,379.660004,369.329987,372.959991,372.959991,1081500000
1991-03-12,372.959991,378.279999,369.459991,372.109985,372.109985,985260000
1991-03-19,372.109985,372.109985,365.579987,369.829987,369.829987,888520000
1991-03-26,369.829987,378.480011,369.369995,371.299988,371.299988,695310000
1991-04-02,371.299988,381.880005,371.299988,378.660004,378.660004,927360000
1991-04-09,378.649994,382.320007,371.209991,381.190002,381.190002,894860000
1991-04-16,381.190002,391.260010,379.640015,380.950012,380.950012,1038750000
1991-04-23,380.950012,383.549988,373.660004,373.660004,373.660004,805990000
1991-04-30,373.660004,382.140015,373.010010,380.079987,380.079987,862480000
1991-05-07,380.079987,383.910004,374.619995,376.760010,376.760010,793340000
1991-05-14,375.510010,375.529999,365.829987,372.279999,372.279999,839180000
1991-05-21,372.279999,378.079987,372.279999,377.489990,377.489990,633650000
1991-05-28,377.489990,389.850006,377.119995,388.059998,388.059998,991270000
1991-06-04,388.059998,388.230011,377.950012,378.570007,378.570007,832560000
1991-06-11,378.570007,382.309998,374.459991,380.130005,380.130005,775580000
1991-06-18,380.130005,381.829987,370.730011,370.940002,370.940002,806870000
1991-06-25,370.940002,377.920013,367.980011,377.920013,377.920013,837210000
1991-07-02,377.920013,377.940002,370.920013,377.940002,377.940002,506110000
1991-07-09,377.940002,383.000000,375.200012,382.390015,382.390015,824560000
1991-07-16,382.390015,385.829987,380.799988,382.880005,382.880005,919130000
1991-07-23,382.880005,384.859985,378.149994,383.149994,383.149994,728450000
1991-07-30,383.149994,389.559998,383.149994,385.059998,385.059998,796770000
1991-08-06,385.059998,391.799988,384.290009,388.019989,388.019989,799750000
1991-08-13,388.019989,392.119995,374.089996,376.470001,376.470001,931510000
1991-08-20,376.470001,395.339996,376.470001,393.850006,393.850006,909480000
1991-08-27,393.850006,396.820007,391.769989,395.429993,395.429993,612150000
1991-09-03,395.429993,397.619995,387.359985,388.570007,388.570007,755160000
1991-09-10,388.570007,388.630005,382.769989,385.779999,385.779999,794000000
1991-09-17,385.779999,389.420013,384.279999,385.920013,385.920013,921150000
1991-09-24,385.920013,389.089996,384.320007,387.859985,387.859985,790680000
1991-10-01,387.859985,390.029999,379.070007,379.500000,379.500000,816740000
1991-10-08,379.500000,386.470001,376.109985,386.470001,386.470001,807040000
1991-10-15,386.470001,393.809998,385.950012,390.019989,390.019989,1003180000
1991-10-22,390.019989,391.200012,382.970001,389.519989,389.519989,887530000
1991-10-29,389.519989,395.100006,386.880005,390.279999,390.279999,929330000
1991-11-05,390.279999,396.429993,387.579987,393.119995,393.119995,857190000
1991-11-12,393.119995,398.220001,379.700012,385.239990,385.239990,1064750000
1991-11-19,385.239990,385.239990,374.000000,375.339996,375.339996,995880000
1991-11-26,375.339996,381.399994,371.359985,381.399994,381.399994,646770000
1991-12-03,381.399994,382.390015,375.410004,378.260010,378.260010,915460000
1991-12-10,378.260010,385.839996,374.779999,384.459991,384.459991,960850000
1991-12-17,384.459991,397.440002,380.640015,396.820007,396.820007,1128090000
1991-12-24,396.820007,415.140015,396.820007,415.140015,415.140015,715420000
1991-12-31,415.140015,419.790009,411.040009,417.959991,417.959991,930130000
1992-01-07,417.959991,420.500000,413.309998,414.339996,414.339996,1272280000
1992-01-14,414.339996,421.179993,414.320007,416.359985,416.359985,1385240000
1992-01-21,416.359985,419.779999,411.320007,414.989990,414.989990,1086070000
1992-01-28,414.980011,417.829987,407.450012,409.529999,409.529999,1044930000
1992-02-04,409.600006,416.170013,408.040009,413.769989,413.769989,1153700000
1992-02-11,413.769989,418.079987,411.200012,412.480011,412.480011,882230000
1992-02-18,412.480011,414.260010,406.339996,412.269989,412.269989,1177110000
1992-02-25,412.269989,416.070007,408.019989,412.450012,412.450012,1049660000
1992-03-03,412.450012,413.779999,403.649994,405.209991,405.209991,959360000
1992-03-10,405.209991,409.160004,401.940002,406.390015,406.390015,903490000
1992-03-17,406.390015,411.299988,406.390015,409.910004,409.910004,979540000
1992-03-24,409.910004,411.429993,402.869995,403.000000,403.000000,861110000
1992-03-31,403.000000,405.929993,398.209991,405.589996,405.589996,922590000
1992-04-07,405.589996,406.079987,392.410004,406.079987,406.079987,1028590000
1992-04-14,406.079987,416.279999,406.079987,410.179993,410.179993,886050000
1992-04-21,410.160004,412.480011,406.859985,408.450012,408.450012,1041380000
1992-04-28,408.450012,417.839996,406.329987,416.910004,416.910004,971520000
1992-05-05,416.910004,418.750000,414.410004,418.489990,418.489990,893930000
1992-05-12,418.489990,418.679993,409.850006,412.809998,412.809998,901990000
1992-05-19,412.820007,416.829987,411.570007,414.019989,414.019989,716880000
1992-05-26,414.019989,418.359985,410.230011,417.299988,417.299988,960050000
1992-06-02,417.299988,417.299988,410.970001,413.359985,413.359985,983070000
1992-06-09,413.399994,413.559998,406.109985,410.290009,410.290009,952640000
1992-06-16,410.290009,411.399994,399.920013,403.399994,403.399994,1050590000
1992-06-23,403.399994,408.959991,401.940002,408.940002,408.940002,897200000
1992-06-30,408.940002,415.709991,407.850006,413.839996,413.839996,816900000
1992-07-07,413.829987,415.880005,407.200012,414.869995,414.869995,948700000
1992-07-14,414.859985,417.929993,410.720001,413.750000,413.750000,966910000
1992-07-21,413.750000,414.920013,409.809998,411.540009,411.540009,868000000
1992-07-28,411.549988,425.089996,411.549988,425.089996,425.089996,1024700000
1992-08-04,425.089996,425.140015,417.040009,419.420013,419.420013,853770000
1992-08-11,419.450012,421.890015,416.399994,420.739990,420.739990,855900000
1992-08-18,420.739990,421.619995,410.070007,410.720001,410.720001,912730000
1992-08-25,410.730011,415.829987,408.299988,414.029999,414.029999,866960000
1992-09-01,414.029999,420.309998,413.350006,417.079987,417.079987,697040000
1992-09-08,417.079987,425.269989,414.299988,425.269989,425.269989,993730000
1992-09-15,425.220001,425.220001,417.769989,422.140015,422.140015,1022960000
1992-09-22,422.140015,422.140015,412.709991,416.619995,416.619995,954900000
1992-09-29,416.619995,418.670013,396.799988,407.570007,407.570007,1034580000
1992-10-06,407.570007,408.600006,402.420013,407.440002,407.440002,898490000
1992-10-13,407.440002,414.980011,406.829987,414.980011,414.980011,1034210000
1992-10-20,414.980011,418.170013,413.100006,418.160004,418.160004,1080830000
1992-10-27,418.179993,422.750000,416.970001,422.750000,422.750000,1017400000
1992-11-03,422.750000,422.809998,415.579987,418.589996,418.589996,1025140000
1992-11-10,418.589996,423.100006,417.980011,420.679993,420.679993,1059490000
1992-11-17,420.630005,426.980011,418.309998,425.119995,425.119995,1075450000
1992-11-24,425.140015,431.929993,424.829987,431.350006,431.350006,785410000
1992-12-01,431.350006,435.309998,428.609985,435.309998,435.309998,1196770000
1992-12-08,435.309998,436.989990,432.649994,432.839996,432.839996,1056580000
1992-12-15,432.820007,441.290009,430.880005,440.700012,440.700012,1335520000
1992-12-22,440.700012,441.640015,437.260010,439.149994,439.149994,723780000
1992-12-29,439.149994,442.649994,434.480011,435.380005,435.380005,764710000
1993-01-05,435.380005,435.459991,426.880005,430.950012,430.950012,1321060000
1993-01-12,430.950012,439.489990,428.190002,436.839996,436.839996,1271560000
1993-01-19,436.839996,440.529999,432.480011,440.010010,440.010010,1391710000
1993-01-26,440.049988,442.660004,436.820007,442.519989,442.519989,1333880000
1993-02-02,442.519989,450.040009,440.760010,447.850006,447.850006,1536220000
1993-02-09,448.040009,449.359985,444.239990,444.579987,444.579987,966320000
1993-02-16,444.529999,444.529999,428.250000,435.239990,435.239990,1568510000
1993-02-23,435.339996,444.179993,432.410004,442.010010,442.010010,1365290000
1993-03-02,442.000000,454.709991,441.070007,454.709991,454.709991,1310120000
1993-03-09,454.670013,456.760010,447.040009,451.429993,451.429993,1254690000
1993-03-16,451.429993,453.320007,446.079987,448.880005,448.880005,1274120000
1993-03-23,448.880005,452.809998,446.100006,450.769989,450.769989,1185180000
1993-03-30,450.790009,454.880005,440.529999,442.290009,442.290009,1364320000
1993-04-06,442.290009,448.369995,439.480011,448.369995,448.369995,1137740000
1993-04-13,448.410004,450.399994,445.850006,447.459991,447.459991,1353400000
1993-04-20,447.459991,447.459991,432.299988,433.540009,433.540009,1458750000
1993-04-27,433.519989,442.589996,433.140015,442.459991,442.459991,1274310000
1993-05-04,442.579987,446.089996,441.690002,442.799988,442.799988,1257160000
1993-05-11,442.799988,445.160004,437.829987,440.369995,440.369995,1248570000
1993-05-18,440.390015,450.589996,436.859985,448.000000,448.000000,1372990000
1993-05-25,448.000000,454.549988,447.670013,450.190002,450.190002,1004950000
1993-06-01,450.230011,455.630005,447.320007,447.690002,447.690002,1274180000
1993-06-08,447.649994,448.640015,444.089996,447.709991,447.709991,1189460000
1993-06-15,447.730011,448.980011,443.609985,446.220001,446.220001,1265570000
1993-06-22,446.250000,451.899994,442.500000,451.850006,451.850006,1257760000
1993-06-29,451.890015,451.899994,445.200012,445.839996,445.839996,1070220000
1993-07-06,445.859985,449.109985,441.399994,448.980011,448.980011,1208410000
1993-07-13,449.000000,451.119995,444.829987,446.029999,446.029999,1291430000
1993-07-20,446.029999,449.500000,443.709991,449.089996,449.089996,1250390000
1993-07-27,449.000000,450.769989,446.589996,450.149994,450.149994,1275890000
1993-08-03,450.149994,451.510010,446.940002,450.720001,450.720001,1198970000
1993-08-10,450.709991,453.410004,447.529999,452.380005,452.380005,1250390000
1993-08-17,452.380005,456.989990,451.959991,455.230011,455.230011,1356890000
1993-08-24,455.230011,462.869995,455.040009,461.899994,461.899994,1216740000
1993-08-31,461.899994,463.799988,459.910004,461.339996,461.339996,954900000
1993-09-07,461.339996,463.380005,453.750000,462.059998,462.059998,1285590000
1993-09-14,461.929993,461.959991,455.000000,455.049988,455.049988,1395260000
1993-09-21,455.049988,461.809998,449.640015,461.799988,461.799988,1367810000
1993-09-28,461.839996,462.170013,458.279999,461.339996,461.339996,1288250000
1993-10-05,461.339996,463.149994,456.399994,460.880005,460.880005,1253510000
1993-10-12,461.040009,471.100006,460.730011,468.450012,468.450012,1603120000
1993-10-19,468.410004,468.640015,462.049988,464.200012,464.200012,1461420000
1993-10-26,464.200012,469.109985,462.649994,469.100006,469.100006,1392180000
1993-11-02,469.100006,469.100006,454.359985,460.209991,460.209991,1541550000
1993-11-09,460.209991,466.130005,459.570007,463.750000,463.750000,1420900000
1993-11-16,463.750000,467.239990,457.079987,459.130005,459.130005,1517510000
1993-11-23,459.130005,464.829987,458.470001,461.899994,461.899994,853960000
1993-11-30,461.899994,466.890015,460.450012,466.429993,466.429993,1397630000
1993-12-07,466.429993,466.769989,462.660004,465.700012,465.700012,1389920000
1993-12-14,465.730011,466.899994,461.839996,465.850006,465.850006,1511090000
1993-12-21,465.839996,470.549988,464.029999,470.540009,470.540009,944250000
1993-12-28,470.609985,471.290009,464.359985,465.440002,465.440002,1105120000
1994-01-04,465.440002,475.269989,464.440002,475.269989,475.269989,1737000000
1994-01-11,475.269989,475.320007,471.799988,473.299988,473.299988,1433050000
1994-01-18,473.299988,475.559998,471.489990,471.970001,471.970001,1573910000
1994-01-25,471.970001,482.850006,470.269989,481.609985,481.609985,1613290000
1994-02-01,481.600006,482.230011,467.570007,471.760010,471.760010,1696470000
1994-02-08,471.760010,473.410004,466.890015,470.230011,470.230011,1455030000
1994-02-15,470.230011,475.119995,466.070007,467.690002,467.690002,1235480000
1994-02-22,467.690002,472.410004,464.260010,467.140015,467.140015,1466120000
1994-03-01,467.190002,468.070007,457.489990,466.910004,466.910004,1554810000
1994-03-08,466.920013,467.790009,462.459991,467.390015,467.390015,1541330000
1994-03-15,467.390015,471.089996,465.480011,468.540009,468.540009,1624940000
1994-03-22,468.399994,470.470001,456.100006,460.000000,460.000000,1404470000
1994-03-29,460.000000,460.320007,435.859985,438.920013,438.920013,1443850000
1994-04-05,439.140015,451.100006,439.140015,449.869995,449.869995,1464540000
1994-04-12,449.829987,450.799988,441.480011,442.459991,442.459991,1392170000
1994-04-19,442.540009,452.709991,438.829987,452.709991,452.709991,1626620000
1994-04-26,452.709991,453.570007,447.910004,453.019989,453.019989,1203420000
1994-05-03,453.059998,453.980011,441.839996,442.320007,442.320007,1354680000
1994-05-10,442.369995,446.839996,440.779999,444.489990,444.489990,1334600000
1994-05-17,444.489990,456.880005,443.700012,453.200012,453.200012,1497230000
1994-05-24,453.209991,457.769989,452.200012,457.329987,457.329987,976630000
1994-05-31,457.320007,461.869995,453.989990,458.880005,458.880005,1298810000
1994-06-07,458.880005,459.739990,455.429993,459.100006,459.100006,1209670000
1994-06-14,459.100006,463.230011,454.459991,455.480011,455.480011,1417650000
1994-06-21,455.480011,455.480011,439.829987,447.309998,447.309998,1317660000
1994-06-28,447.359985,449.829987,443.079987,446.200012,446.200012,1024610000
1994-07-05,446.200012,450.239990,444.179993,448.059998,448.059998,1150870000
1994-07-12,448.019989,455.709991,444.649994,455.220001,455.220001,1343740000
1994-07-19,455.220001,455.299988,450.690002,454.250000,454.250000,1286560000
1994-07-26,454.250000,461.010010,451.359985,461.010010,461.010010,1258080000
1994-08-02,461.010010,462.769989,456.079987,457.890015,457.890015,1315680000
1994-08-09,457.890015,463.339996,456.660004,461.230011,461.230011,1286820000
1994-08-16,461.220001,465.910004,459.890015,462.320007,462.320007,1415720000
1994-08-23,462.390015,477.140015,462.390015,474.589996,474.589996,1473180000
1994-08-30,474.589996,477.589996,470.670013,470.989990,470.989990,1148150000
1994-09-06,471.000000,473.399994,466.149994,466.209991,466.209991,1323050000
1994-09-13,466.269989,474.809998,466.269989,470.850006,470.850006,1560630000
1994-09-20,470.829987,470.829987,458.470001,460.820007,460.820007,1555680000
1994-09-27,460.820007,465.549988,459.829987,461.739990,461.739990,1483660000
1994-10-04,461.769989,462.459991,449.269989,459.040009,459.040009,1455250000
1994-10-11,459.040009,471.299988,459.040009,468.959991,468.959991,1453250000
1994-10-18,469.019989,471.429993,460.799988,460.829987,460.829987,1506330000
1994-10-25,460.829987,474.739990,458.260010,472.350006,472.350006,1660740000
1994-11-01,472.260010,472.260010,461.250000,463.070007,463.070007,1467060000
1994-11-08,463.079987,469.950012,461.450012,466.040009,466.040009,1390730000
1994-11-15,466.040009,468.510010,457.549988,458.299988,458.299988,1606380000
1994-11-22,457.950012,458.029999,444.179993,454.160004,454.160004,1201800000
1994-11-29,454.230011,457.130005,447.970001,453.320007,453.320007,1414430000
1994-12-06,453.290009,453.929993,442.880005,449.470001,449.470001,1566880000
1994-12-13,449.519989,458.799988,449.429993,457.910004,457.910004,1748610000
1994-12-20,458.079987,461.700012,456.369995,459.829987,459.829987,1242530000
1994-12-27,459.850006,462.730011,459.000000,459.269989,459.269989,964350000
1995-01-03,459.209991,462.489990,457.200012,460.829987,460.829987,1477870000
1995-01-10,460.899994,470.390015,458.649994,469.380005,469.380005,1664350000
1995-01-17,469.380005,470.429993,461.140015,465.820007,465.820007,1677420000
1995-01-24,465.809998,471.359985,464.399994,468.510010,468.510010,1620830000
1995-01-31,468.510010,481.950012,468.179993,481.140015,481.140015,1895670000
1995-02-07,481.140015,482.859985,479.529999,481.649994,481.649994,1510530000
1995-02-14,481.649994,485.540009,480.890015,481.970001,481.970001,1387720000
1995-02-21,481.950012,489.190002,481.940002,483.809998,483.809998,1630550000
1995-02-28,483.809998,487.829987,481.519989,485.630005,485.630005,1639560000
1995-03-07,485.630005,491.279999,479.700012,490.049988,490.049988,1682870000
1995-03-14,490.049988,496.670013,490.049988,496.140015,496.140015,1711490000
1995-03-21,496.149994,503.200012,493.670013,503.200012,503.200012,1653400000
1995-03-28,503.190002,508.149994,495.700012,501.850006,501.850006,1718730000
1995-04-04,501.850006,507.190002,501.850006,507.010010,507.010010,1541950000
1995-04-11,507.239990,512.030029,505.070007,506.130005,506.130005,1274050000
1995-04-18,506.429993,513.020020,501.190002,512.890015,512.890015,1820710000
1995-04-25,512.799988,515.599976,510.470001,514.260010,514.260010,1670720000
1995-05-02,514.229980,525.400024,513.030029,523.960022,523.960022,1764110000
1995-05-09,523.960022,527.739990,521.530029,527.739990,527.739990,1760430000
1995-05-16,527.739990,529.080017,517.070007,523.650024,523.650024,1705620000
1995-05-23,523.650024,531.909973,522.510010,523.650024,523.650024,1387500000
1995-05-30,523.650024,537.729980,521.380005,535.599976,535.599976,1690640000
1995-06-06,535.599976,537.090027,526.000000,530.880005,530.880005,1575650000
1995-06-13,530.880005,545.219971,530.880005,545.219971,545.219971,1770860000
1995-06-20,545.219971,551.070007,543.429993,544.130005,544.130005,1819960000
1995-06-27,544.109985,547.099976,540.719971,547.090027,547.090027,1457640000
1995-07-04,547.090027,558.479980,546.280029,557.190002,557.190002,1654590000
1995-07-11,556.780029,562.940002,553.799988,562.719971,562.719971,1816100000
1995-07-18,562.549988,562.719971,542.510010,556.630005,556.630005,1992590000
1995-07-25,556.630005,565.400024,556.340027,562.059998,562.059998,1726780000
1995-08-01,562.059998,565.619995,554.099976,560.030029,560.030029,1651440000
1995-08-08,560.030029,561.590027,553.039978,559.739990,559.739990,1448910000
1995-08-15,559.739990,563.340027,555.219971,558.109985,558.109985,1698390000
1995-08-22,558.109985,562.219971,555.200012,559.049988,559.049988,1405830000
1995-08-29,559.049988,564.619995,555.710022,563.840027,563.840027,1198780000
1995-09-05,563.859985,575.150024,563.840027,573.909973,573.909973,1638710000
1995-09-12,573.909973,585.070007,573.109985,582.770020,582.770020,1897260000
1995-09-19,582.780029,586.789978,578.250000,581.809998,581.809998,1782230000
1995-09-26,581.809998,587.609985,574.679993,581.719971,581.719971,1782890000
1995-10-03,581.719971,584.539978,576.349976,578.369995,578.369995,1681800000
1995-10-10,578.369995,587.390015,571.549988,583.030029,583.030029,1772940000
1995-10-17,583.030029,590.659973,581.900024,585.059998,585.059998,1894380000
1995-10-24,585.059998,587.309998,572.530029,583.250000,583.250000,2011820000
1995-10-31,583.250000,590.640015,581.039978,588.460022,588.460022,1810150000
1995-11-07,588.460022,593.900024,584.239990,592.299988,592.299988,1699750000
1995-11-14,592.299988,600.400024,588.359985,596.849976,596.849976,1924150000
1995-11-21,596.849976,603.349976,595.419983,601.320007,601.320007,1298300000
1995-11-28,601.320007,613.830017,599.020020,613.679993,613.679993,2045980000
1995-12-05,613.679993,621.109985,613.140015,619.520020,619.520020,1904370000
1995-12-12,619.520020,622.880005,606.130005,606.809998,606.809998,2293520000
1995-12-19,606.809998,614.270020,605.049988,611.950012,611.950012,1621370000
1995-12-26,611.960022,615.929993,611.960022,615.929993,615.929993,1079490000
1996-01-02,615.929993,624.489990,612.020020,618.460022,618.460022,1913180000
1996-01-09,618.460022,619.150024,597.289978,599.820007,599.820007,2012610000
1996-01-16,599.820007,613.450012,599.049988,613.400024,613.400024,2230110000
1996-01-23,613.400024,624.219971,610.650024,624.219971,624.219971,2095590000
1996-01-30,624.219971,641.429993,624.219971,641.429993,641.429993,2195770000
1996-02-06,641.429993,662.950012,639.679993,661.450012,661.450012,2279170000
1996-02-13,661.450012,664.229980,646.989990,647.979980,647.979980,1724220000
1996-02-20,647.979980,663.000000,638.789978,650.460022,650.460022,2155060000
1996-02-27,650.460022,654.390015,635.000000,650.809998,650.809998,2221050000
1996-03-05,650.809998,656.969971,627.630005,640.020020,640.020020,2295760000
1996-03-12,640.020020,652.650024,628.820007,652.650024,652.650024,2327710000
1996-03-19,652.650024,656.179993,645.570007,650.039978,650.039978,1881350000
1996-03-26,650.039978,654.309998,644.890015,653.729980,653.729980,1982750000
1996-04-02,653.729980,656.679993,638.039978,644.239990,644.239990,1588470000
1996-04-09,644.239990,646.330017,624.140015,642.489990,642.489990,2181290000
1996-04-16,642.489990,650.909973,638.710022,647.890015,647.890015,2164720000
1996-04-23,647.890015,656.429993,647.059998,654.159973,654.159973,2155590000
1996-04-30,654.159973,656.440002,636.190002,640.809998,640.809998,2050800000
1996-05-07,640.809998,662.159973,630.070007,661.510010,661.510010,2133090000
1996-05-14,661.510010,673.659973,661.510010,673.150024,673.150024,2114440000
1996-05-21,673.150024,681.099976,671.229980,678.510010,678.510010,1594280000
1996-05-28,678.510010,679.979980,664.559998,667.679993,667.679993,1740390000
1996-06-04,667.679993,680.320007,662.479980,672.159973,672.159973,2016530000
1996-06-11,672.159973,676.719971,664.090027,665.159973,665.159973,1889240000
1996-06-18,665.159973,671.070007,658.750000,668.849976,668.849976,2052140000
1996-06-25,668.849976,675.880005,661.559998,675.880005,675.880005,2000210000
1996-07-02,675.880005,675.880005,651.130005,652.539978,652.539978,1273290000
1996-07-09,652.539978,656.599976,629.690002,629.799988,629.799988,2157750000
1996-07-16,629.799988,644.440002,605.880005,633.770020,633.770020,2406640000
1996-07-23,633.789978,637.700012,616.429993,630.909973,630.909973,1921780000
1996-07-30,630.909973,663.640015,629.219971,660.229980,660.229980,1933080000
1996-08-06,660.229980,665.770020,656.830017,665.770020,665.770020,1715650000
1996-08-13,665.770020,667.119995,658.469971,666.580017,666.580017,1661610000
1996-08-20,666.580017,670.679993,662.159973,663.880005,663.880005,1628170000
1996-08-27,663.880005,667.409973,650.520020,651.989990,651.989990,1186460000
1996-09-03,651.989990,663.770020,643.969971,663.760010,663.760010,1718700000
1996-09-10,663.760010,686.479980,661.549988,683.979980,683.979980,2067100000
1996-09-17,683.979980,687.070007,679.059998,686.479980,686.479980,2062210000
1996-09-24,686.479980,690.880005,683.539978,687.330017,687.330017,2216060000
1996-10-01,687.309998,704.169983,684.440002,703.340027,703.340027,2092870000
1996-10-08,703.340027,705.760010,693.340027,703.539978,703.539978,1956520000
1996-10-15,703.539978,714.099976,699.070007,709.849976,709.849976,2266590000
1996-10-22,709.849976,709.849976,697.250000,697.260010,697.260010,2023190000
1996-10-29,697.260010,708.599976,696.219971,706.729980,706.729980,2228800000
1996-11-05,706.729980,732.599976,706.729980,731.869995,731.869995,2255070000
1996-11-12,731.869995,741.919983,728.030029,737.020020,737.020020,2299550000
1996-11-19,737.020020,757.049988,736.869995,757.030029,757.030029,2424780000
1996-11-26,757.030029,762.119995,751.489990,756.559998,756.559998,1332670000
1996-12-03,756.559998,761.750000,726.890015,749.760010,749.760010,2380540000
1996-12-10,749.760010,753.429993,719.400024,720.979980,720.979980,2339350000
1996-12-17,720.979980,755.409973,716.690002,746.919983,746.919983,2544360000
1996-12-24,746.919983,759.200012,746.919983,753.849976,753.849976,1012640000
1996-12-31,753.849976,753.950012,729.549988,747.650024,747.650024,1847310000
1997-01-07,747.650024,762.849976,742.179993,759.510010,759.510010,2642350000
1997-01-14,759.510010,780.080017,759.510010,776.700012,776.700012,2568990000
1997-01-21,776.700012,794.669983,764.179993,765.020020,765.020020,2834260000
1997-01-28,765.020020,791.859985,761.750000,786.729980,786.729980,2606280000
1997-02-04,786.729980,793.460022,773.429993,785.429993,785.429993,2619210000
1997-02-11,785.429993,812.929993,780.950012,808.479980,808.479980,2132230000
1997-02-18,808.479980,817.679993,798.419983,810.280029,810.280029,2426580000
1997-02-25,810.280029,812.849976,785.659973,795.309998,795.309998,2511530000
1997-03-04,795.309998,813.659973,789.979980,813.650024,813.650024,2587750000
1997-03-11,813.650024,814.900024,782.979980,795.710022,795.710022,2477810000
1997-03-18,795.710022,797.179993,778.039978,790.890015,790.890015,2591120000
1997-03-25,790.890015,798.109985,756.130005,757.119995,757.119995,2026860000
1997-04-01,757.119995,764.820007,744.039978,762.130005,762.130005,2490360000
1997-04-08,762.130005,769.530029,733.539978,743.729980,743.729980,2175260000
1997-04-15,743.729980,768.549988,743.729980,760.369995,760.369995,2376190000
1997-04-22,760.369995,779.890015,759.900024,772.960022,772.960022,2309310000
1997-04-29,772.960022,830.289978,772.960022,830.289978,830.289978,2613320000
1997-05-06,830.239990,838.559998,811.840027,837.659973,837.659973,2553440000
1997-05-13,837.659973,842.450012,828.869995,833.270020,833.270020,2284810000
1997-05-20,833.270020,848.489990,826.409973,847.030029,847.030029,1835550000
1997-05-27,847.030029,851.869995,831.869995,846.359985,846.359985,2359240000
1997-06-03,846.359985,865.140015,838.820007,862.909973,862.909973,2401170000
1997-06-10,862.909973,895.169983,862.179993,893.900024,893.900024,2623540000
1997-06-17,893.900024,901.770020,878.429993,878.619995,878.619995,2717740000
1997-06-24,878.619995,902.090027,878.619995,885.140015,885.140015,2679550000
1997-07-01,885.140015,923.260010,884.539978,912.200012,912.200012,1964620000
1997-07-08,912.200012,922.030029,902.479980,918.380005,918.380005,2652470000
1997-07-15,918.380005,939.320007,907.119995,912.940002,912.940002,2924220000
1997-07-22,912.940002,945.650024,912.940002,936.450012,936.450012,2755970000
1997-07-29,936.450012,957.729980,932.559998,950.299988,950.299988,2630590000
1997-08-05,950.299988,964.169983,925.390015,937.000000,937.000000,2710700000
1997-08-12,937.000000,942.989990,893.340027,912.489990,912.489990,2669130000
1997-08-19,912.489990,939.469971,905.419983,920.159973,920.159973,2415050000
1997-08-26,920.159973,922.469971,896.820007,899.469971,899.469971,1841470000
1997-09-02,899.469971,940.369995,899.469971,931.200012,931.200012,2603070000
1997-09-09,931.200012,938.900024,902.559998,919.770020,919.770020,2607020000
1997-09-16,919.770020,960.590027,919.770020,955.429993,955.429993,2915700000
1997-09-23,955.429993,959.780029,937.380005,953.340027,953.340027,2669710000
1997-09-30,953.340027,975.469971,947.280029,972.690002,972.690002,2779910000
1997-10-07,972.690002,983.119995,963.340027,968.099976,968.099976,2532400000
1997-10-14,968.099976,973.380005,931.580017,955.609985,955.609985,2721510000
1997-10-21,955.609985,972.609985,876.729980,876.989990,876.989990,3240430000
